"fed_2012","cog2","LIBELLE","age","sex","licences","value.pop","ratio","lib_federation","id"
238,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française de pêche sportive au coup",1480
238,"44109","NANTES","all","f",0,150160,0,"Fédération Française de pêche sportive au coup",1481
238,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française de pêche sportive au coup",1482
238,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française de pêche sportive au coup",1483
238,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française de pêche sportive au coup",1484
238,"44109","NANTES","45_59","h",3,22614,0.132661183337755,"Fédération Française de pêche sportive au coup",1485
238,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française de pêche sportive au coup",1486
238,"44109","NANTES","10_14","all",0,13768,0,"Fédération Française de pêche sportive au coup",1487
238,"44109","NANTES","15_19","all",1,21451,0.0466178732926204,"Fédération Française de pêche sportive au coup",1488
238,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française de pêche sportive au coup",1489
238,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française de pêche sportive au coup",1490
238,"44109","NANTES","75_99","all",2,22648,0.0883080183680678,"Fédération Française de pêche sportive au coup",1491
238,"44109","NANTES","30_44","all",4,56868,0.0703383273545755,"Fédération Française de pêche sportive au coup",1492
238,"44109","NANTES","60_74","h",5,12316,0.4059759662228,"Fédération Française de pêche sportive au coup",1493
238,"44109","NANTES","10_14","f",0,6837,0,"Fédération Française de pêche sportive au coup",1494
238,"44109","NANTES","45_59","f",0,25920,0,"Fédération Française de pêche sportive au coup",1495
238,"44109","NANTES","20_29","all",1,61559,0.0162445783719684,"Fédération Française de pêche sportive au coup",1496
238,"44109","NANTES","20_29","h",1,30378,0.032918559483837,"Fédération Française de pêche sportive au coup",1497
238,"44109","NANTES","45_59","all",3,48534,0.0618123377426134,"Fédération Française de pêche sportive au coup",1498
238,"44109","NANTES","60_74","all",5,29235,0.17102787754404,"Fédération Française de pêche sportive au coup",1499
238,"44109","NANTES","75_99","h",2,7393,0.270526173407277,"Fédération Française de pêche sportive au coup",1500
239,"44109","NANTES","20_29","f",0,31181,0,"Fédération Française des pêcheurs en Mer",1501
239,"44109","NANTES","all","all",4,284959,0.0140371070925993,"Fédération Française des pêcheurs en Mer",1502
239,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française des pêcheurs en Mer",1503
239,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française des pêcheurs en Mer",1504
239,"44109","NANTES","10_14","h",0,6932,0,"Fédération Française des pêcheurs en Mer",1505
239,"44109","NANTES","15_19","h",0,10134,0,"Fédération Française des pêcheurs en Mer",1506
239,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française des pêcheurs en Mer",1507
239,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française des pêcheurs en Mer",1508
239,"44109","NANTES","all","h",4,134799,0.0296738106365774,"Fédération Française des pêcheurs en Mer",1509
239,"44109","NANTES","10_14","all",0,13768,0,"Fédération Française des pêcheurs en Mer",1510
239,"44109","NANTES","30_44","f",0,27534,0,"Fédération Française des pêcheurs en Mer",1511
239,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française des pêcheurs en Mer",1512
239,"44109","NANTES","45_59","f",0,25920,0,"Fédération Française des pêcheurs en Mer",1513
239,"44109","NANTES","20_29","h",0,30378,0,"Fédération Française des pêcheurs en Mer",1514
239,"44109","NANTES","30_44","h",1,29334,0.0340901343151292,"Fédération Française des pêcheurs en Mer",1515
239,"44109","NANTES","45_59","h",1,22614,0.0442203944459185,"Fédération Française des pêcheurs en Mer",1516
239,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française des pêcheurs en Mer",1517
239,"44109","NANTES","10_14","f",0,6837,0,"Fédération Française des pêcheurs en Mer",1518
239,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française des pêcheurs en Mer",1519
239,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française des pêcheurs en Mer",1520
239,"44109","NANTES","60_74","h",2,12316,0.16239038648912,"Fédération Française des pêcheurs en Mer",1521
239,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française des pêcheurs en Mer",1522
239,"44109","NANTES","60_74","all",2,29235,0.0684111510176159,"Fédération Française des pêcheurs en Mer",1523
239,"44109","NANTES","15_19","all",0,21451,0,"Fédération Française des pêcheurs en Mer",1524
239,"44109","NANTES","15_19","f",0,11317,0,"Fédération Française des pêcheurs en Mer",1525
239,"44109","NANTES","30_44","all",1,56868,0.0175845818386439,"Fédération Française des pêcheurs en Mer",1526
239,"44109","NANTES","75_99","all",0,22648,0,"Fédération Française des pêcheurs en Mer",1527
239,"44109","NANTES","all","f",0,150160,0,"Fédération Française des pêcheurs en Mer",1528
239,"44109","NANTES","20_29","all",0,61559,0,"Fédération Française des pêcheurs en Mer",1529
239,"44109","NANTES","45_59","all",1,48534,0.0206041125808711,"Fédération Française des pêcheurs en Mer",1530
242,"44109","NANTES","20_29","f",2,31181,0.0641416247073538,"Fédération Française de pétanque et jeu provençal",1531
242,"44109","NANTES","all","all",270,284959,0.947504728750452,"Fédération Française de pétanque et jeu provençal",1532
242,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française de pétanque et jeu provençal",1533
242,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française de pétanque et jeu provençal",1534
242,"44109","NANTES","10_14","h",9,6932,1.29832660126947,"Fédération Française de pétanque et jeu provençal",1535
242,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française de pétanque et jeu provençal",1536
242,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française de pétanque et jeu provençal",1537
242,"44109","NANTES","30_44","h",51,29334,1.73859685007159,"Fédération Française de pétanque et jeu provençal",1538
242,"44109","NANTES","30_44","f",9,27534,0.326868598823273,"Fédération Française de pétanque et jeu provençal",1539
242,"44109","NANTES","15_19","h",5,10134,0.493388592855733,"Fédération Française de pétanque et jeu provençal",1540
242,"44109","NANTES","20_29","h",11,30378,0.362104154322207,"Fédération Française de pétanque et jeu provençal",1541
242,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française de pétanque et jeu provençal",1542
242,"44109","NANTES","45_59","h",79,22614,3.49341116122756,"Fédération Française de pétanque et jeu provençal",1543
242,"44109","NANTES","60_74","h",60,12316,4.8717115946736,"Fédération Française de pétanque et jeu provençal",1544
242,"44109","NANTES","75_99","f",3,15255,0.196656833824975,"Fédération Française de pétanque et jeu provençal",1545
242,"44109","NANTES","10_14","all",11,13768,0.798954096455549,"Fédération Française de pétanque et jeu provençal",1546
242,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française de pétanque et jeu provençal",1547
242,"44109","NANTES","60_74","f",8,16920,0.472813238770686,"Fédération Française de pétanque et jeu provençal",1548
242,"44109","NANTES","45_59","all",98,48534,2.01920303292537,"Fédération Française de pétanque et jeu provençal",1549
242,"44109","NANTES","45_59","f",19,25920,0.733024691358025,"Fédération Française de pétanque et jeu provençal",1550
242,"44109","NANTES","all","h",227,134799,1.68398875362577,"Fédération Française de pétanque et jeu provençal",1551
242,"44109","NANTES","20_29","all",13,61559,0.211179518835589,"Fédération Française de pétanque et jeu provençal",1552
242,"44109","NANTES","75_99","h",12,7393,1.62315704044366,"Fédération Française de pétanque et jeu provençal",1553
242,"44109","NANTES","75_99","all",15,22648,0.662310137760509,"Fédération Française de pétanque et jeu provençal",1554
242,"44109","NANTES","10_14","f",2,6837,0.292525961679099,"Fédération Française de pétanque et jeu provençal",1555
242,"44109","NANTES","15_19","f",0,11317,0,"Fédération Française de pétanque et jeu provençal",1556
242,"44109","NANTES","60_74","all",68,29235,2.32597913459894,"Fédération Française de pétanque et jeu provençal",1557
242,"44109","NANTES","all","f",43,150160,0.286361214704315,"Fédération Française de pétanque et jeu provençal",1558
242,"44109","NANTES","15_19","all",5,21451,0.233089366463102,"Fédération Française de pétanque et jeu provençal",1559
242,"44109","NANTES","30_44","all",60,56868,1.05507491031863,"Fédération Française de pétanque et jeu provençal",1560
243,"44109","NANTES","20_29","f",0,31181,0,"Fédération Française de planeur ultra-léger motorisé",1561
243,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française de planeur ultra-léger motorisé",1562
243,"44109","NANTES","30_44","f",0,27534,0,"Fédération Française de planeur ultra-léger motorisé",1563
243,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française de planeur ultra-léger motorisé",1564
243,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française de planeur ultra-léger motorisé",1565
243,"44109","NANTES","10_14","all",0,13768,0,"Fédération Française de planeur ultra-léger motorisé",1566
243,"44109","NANTES","10_14","h",0,6932,0,"Fédération Française de planeur ultra-léger motorisé",1567
243,"44109","NANTES","all","all",56,284959,0.19651949929639,"Fédération Française de planeur ultra-léger motorisé",1568
243,"44109","NANTES","30_44","h",12,29334,0.40908161178155,"Fédération Française de planeur ultra-léger motorisé",1569
243,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française de planeur ultra-léger motorisé",1570
243,"44109","NANTES","20_29","h",6,30378,0.197511356903022,"Fédération Française de planeur ultra-léger motorisé",1571
243,"44109","NANTES","15_19","h",1,10134,0.0986777185711466,"Fédération Française de planeur ultra-léger motorisé",1572
243,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française de planeur ultra-léger motorisé",1573
243,"44109","NANTES","45_59","h",14,22614,0.619085522242858,"Fédération Française de planeur ultra-léger motorisé",1574
243,"44109","NANTES","15_19","all",1,21451,0.0466178732926204,"Fédération Française de planeur ultra-léger motorisé",1575
243,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française de planeur ultra-léger motorisé",1576
243,"44109","NANTES","all","h",56,134799,0.415433348912084,"Fédération Française de planeur ultra-léger motorisé",1577
243,"44109","NANTES","60_74","all",22,29235,0.752522661193775,"Fédération Française de planeur ultra-léger motorisé",1578
243,"44109","NANTES","15_19","f",0,11317,0,"Fédération Française de planeur ultra-léger motorisé",1579
243,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française de planeur ultra-léger motorisé",1580
243,"44109","NANTES","45_59","all",14,48534,0.288457576132196,"Fédération Française de planeur ultra-léger motorisé",1581
243,"44109","NANTES","20_29","all",6,61559,0.0974674702318101,"Fédération Française de planeur ultra-léger motorisé",1582
243,"44109","NANTES","60_74","h",22,12316,1.78629425138032,"Fédération Française de planeur ultra-léger motorisé",1583
243,"44109","NANTES","all","f",0,150160,0,"Fédération Française de planeur ultra-léger motorisé",1584
243,"44109","NANTES","45_59","f",0,25920,0,"Fédération Française de planeur ultra-léger motorisé",1585
243,"44109","NANTES","75_99","all",1,22648,0.0441540091840339,"Fédération Française de planeur ultra-léger motorisé",1586
243,"44109","NANTES","30_44","all",12,56868,0.211014982063727,"Fédération Française de planeur ultra-léger motorisé",1587
243,"44109","NANTES","75_99","h",1,7393,0.135263086703639,"Fédération Française de planeur ultra-léger motorisé",1588
243,"44109","NANTES","10_14","f",0,6837,0,"Fédération Française de planeur ultra-léger motorisé",1589
243,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française de planeur ultra-léger motorisé",1590
245,"44109","NANTES","all","all",972,284959,3.41101702350163,"Fédération Française de la randonnée pédestre",1591
245,"44109","NANTES","20_29","f",2,31181,0.0641416247073538,"Fédération Française de la randonnée pédestre",1592
245,"44109","NANTES","5_9","all",2,14424,0.138657792567942,"Fédération Française de la randonnée pédestre",1593
245,"44109","NANTES","0_4","all",3,16471,0.182138303685265,"Fédération Française de la randonnée pédestre",1594
245,"44109","NANTES","5_9","h",1,7228,0.138350857775318,"Fédération Française de la randonnée pédestre",1595
245,"44109","NANTES","10_14","all",3,13768,0.217896571760604,"Fédération Française de la randonnée pédestre",1596
